Record datetime: 2025-09-14 17:53:29.823497
Timestamp,Fp1,Fp2,AF3,AF4,F3,Fz,F4,FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4,P3,Pz,P4,O1,Oz,O2
18.146,-9843.13,-2481.4,415.47,3296.35,-483.83,4099.94,-1709.01,4677.73,20288.05,8807.3,4164.4,9030.37,8846.55,-1004.26,280.6,24152.18,-1339.76,-4686.58,-3733.5,716.15,11831.31,514.22
18.148,-9847.37,-2485.38,400.72,3289.28,-500.72,4077.23,-1726.72,4670.75,20280.72,8802.47,4153.89,9017.54,8841.59,-1008.15,266.08,24159.24,-1385.18,-4710.94,-3733.32,691.92,11838.29,515.12
18.150,-9851.13,-2488.06,390.17,3284.72,-509.93,4067.12,-1734.45,4664.36,20275.89,8801.63,4144.06,9009.59,8839.4,-1015.35,256.78,24161.3,-1407.18,-4722.25,-3731.89,687.14,11852.15,522.9
18.152,-9847.6,-2479.52,400.1,3292.55,-496.34,4082.37,-1718.13,4666.69,20278.53,8809.76,4141.24,9010.03,8842.62,-1018.48,257.89,24158.57,-1383.26,-4712.91,-3729.43,700.91,11856.21,533.36
18.154,-9842.64,-2467.36,419.05,3304.53,-472.38,4108.7,-1693.01,4672.19,20284.39,8818.88,4145.53,9016.34,8846.6,-1017.5,267.95,24149.9,-1326.4,-4690.69,-3728.63,719.55,11837.66,533.54
18.156,-9840.18,-2461.42,438.68,3315.93,-442.39,4144.15,-1663.46,4683.05,20295.07,8827.78,4154.65,9029.75,8852.54,-1013.65,286.91,24137.92,-1239.23,-4650.01,-3727.87,747.13,11823.76,532.82
18.158,-9848.27,-2472.28,440.37,3312.44,-434.34,4158.59,-1652.91,4686.94,20299.9,8823.62,4163.41,9039.81,8850.44,-1010.16,300.45,24124.55,-1168.19,-4624.4,-3726.93,756.07,11817.19,528.8
18.160,-9859.27,-2489.85,416.5,3289.95,-469.12,4120.81,-1691.45,4668.12,20277.86,8798.27,4152.69,9022.19,8832.07,-1022.15,277.92,24117.09,-1245.04,-4664.23,-3742.89,731.71,11809.5,500.1
18.162,-9868.12,-2504.24,386.77,3267.15,-511.63,4070.52,-1739.23,4646.66,20251.71,8772.34,4134.22,8995.46,8812.13,-1037.26,245.33,24116.37,-1363.05,-4720.91,-3763.18,698.63,11812.99,476.23
18.164,-9866.55,-2506.26,377.34,3263.76,-519.99,4051.52,-1752.82,4648.49,20250.28,8767.52,4129.17,8983.52,8805.96,-1034.89,232.73,24121.06,-1398.33,-4738.03,-3767.39,683.07,11829.39,481.59
18.166,-9862.17,-2502.46,371.84,3264.29,-527.41,4044.46,-1760.33,4650.06,20252.92,8769.75,4129.13,8983.21,8807.75,-1031.71,228.61,24130.18,-1425.64,-4751.62,-3763.41,673.82,11826.13,482.62
18.168,-9855.15,-2490.88,385.25,3277.57,-508.23,4063.23,-1741.29,4660.29,20266.33,8784.64,4134.04,8991.7,8817.32,-1024.69,237.96,24135.5,-1394.21,-4732.13,-3754.47,692.37,11837.48,495.36
18.170,-9847.55,-2476.57,405.42,3293.04,-483.78,4092.38,-1712.9,4670.58,20278.89,8799.35,4141.55,9004.53,8827.33,-1019.37,252.31,24135.55,-1344.59,-4709.47,-3747.67,715.08,11840.75,504.39
18.172,-9845.18,-2468.75,431.52,3307.88,-444.58,4135.16,-1674.01,4686.0,20295.56,8812.98,4153.45,9019.82,8835.2,-1012.94,275.11,24122.23,-1238.69,-4662.57,-3744.72,741.36,11831.54,510.74
18.174,-9853.86,-2478.63,428.62,3299.79,-446.54,4143.34,-1674.1,4680.41,20292.43,8807.66,4157.87,9027.78,8833.68,-1016.2,283.78,24112.53,-1210.62,-4649.7,-3747.31,751.96,11817.72,506.76
18.176,-9861.01,-2490.39,418.25,3289.51,-458.84,4130.16,-1688.54,4676.07,20287.38,8798.76,4158.54,9027.38,8830.73,-1016.07,285.88,24112.75,-1220.45,-4650.77,-3747.45,747.49,11820.68,509.66
18.178,-9866.19,-2500.8,401.71,3277.03,-483.74,4100.16,-1716.03,4666.87,20276.52,8786.96,4152.19,9017.32,8824.74,-1019.28,272.74,24121.06,-1291.75,-4680.41,-3748.75,727.37,11828.36,510.56
18.180,-9867.89,-2503.98,386.24,3270.33,-507.34,4071.55,-1740.17,4660.65,20270.39,8780.7,4145.85,9006.77,8821.92,-1019.87,256.69,24134.92,-1370.56,-4714.52,-3747.4,700.1,11836.1,511.05
18.182,-9865.7,-2500.53,379.35,3270.55,-517.0,4059.88,-1749.34,4661.46,20272.99,8785.62,4143.07,9004.22,8825.63,-1016.69,251.19,24147.66,-1408.43,-4726.1,-3742.17,692.59,11846.29,515.3
18.184,-9859.85,-2491.95,385.43,3279.14,-508.5,4068.38,-1739.37,4668.21,20281.03,8795.5,4145.8,9008.47,8832.11,-1010.84,255.57,24154.23,-1393.5,-4720.64,-3735.07,699.43,11848.39,515.92
18.186,-9850.37,-2477.11,405.82,3293.98,-482.75,4094.17,-1712.46,4677.73,20290.65,8810.97,4151.61,9016.78,8841.32,-1006.23,267.01,24154.68,-1347.94,-4696.64,-3728.67,720.58,11853.76,526.07
18.188,-9839.55,-2464.28,435.81,3312.93,-442.83,4138.69,-1671.33,4695.52,20307.99,8827.91,4166.28,9033.73,8851.69,-996.17,290.17,24145.65,-1245.22,-4654.3,-3722.95,749.95,11851.88,538.68
18.190,-9841.43,-2463.03,447.66,3317.18,-426.92,4164.71,-1651.21,4700.48,20315.32,8834.84,4175.57,9049.06,8857.82,-993.85,307.83,24136.04,-1179.55,-4623.06,-3722.95,776.32,11844.46,546.9
18.192,-9851.93,-2475.5,436.31,3306.81,-441.4,4156.22,-1662.03,4692.39,20308.75,8826.3,4177.14,9052.19,8856.34,-995.1,312.16,24133.36,-1180.13,-4620.82,-3723.8,779.32,11845.93,556.25
18.194,-9856.36,-2484.4,420.53,3294.96,-464.56,4127.47,-1688.63,4683.18,20297.04,8812.8,4172.49,9041.68,8848.16,-996.57,301.44,24137.2,-1236.32,-4643.8,-3727.33,761.48,11840.21,538.5
18.196,-9862.53,-2494.45,397.77,3278.96,-498.44,4085.85,-1725.06,4667.58,20277.9,8793.8,4156.62,9019.69,8832.78,-1007.12,271.93,24138.72,-1336.01,-4694.81,-3742.62,719.15,11824.21,501.98
18.198,-9864.67,-2497.67,385.48,3273.59,-510.92,4066.32,-1741.96,4664.63,20273.57,8790.0,4146.87,9006.55,8827.55,-1011.51,254.94,24143.06,-1386.79,-4718.5,-3748.16,691.52,11825.68,490.26
18.200,-9868.56,-2498.57,375.73,3269.39,-522.4,4056.13,-1751.21,4658.46,20269.46,8787.77,4137.62,8999.21,8823.4,-1018.84,243.5,24143.24,-1416.74,-4737.36,-3754.06,686.51,11829.26,486.2
18.202,-9862.8,-2485.29,387.94,3282.04,-504.43,4075.39,-1730.29,4664.14,20277.82,8801.04,4138.2,9004.8,8829.97,-1018.97,249.53,24143.28,-1384.51,-4720.55,-3751.25,711.81,11846.92,501.08
18.204,-9850.82,-2468.62,416.01,3302.51,-468.36,4114.69,-1690.95,4678.58,20295.56,8820.13,4148.62,9019.82,8842.93,-1012.53,268.94,24139.48,-1303.82,-4684.17,-3742.93,738.41,11858.09,521.2
18.206,-9844.51,-2459.54,440.78,3317.76,-435.01,4156.35,-1654.57,4692.48,20313.13,8835.56,4163.95,9041.46,8856.79,-1003.19,295.76,24134.74,-1211.87,-4641.12,-3732.79,764.83,11857.78,536.93
18.208,-9850.86,-2467.5,437.69,3312.48,-437.6,4161.18,-1655.91,4689.13,20312.37,8831.89,4168.47,9050.18,8857.91,-1004.0,305.64,24130.85,-1189.65,-4626.01,-3731.4,771.63,11845.84,537.47
18.210,-9858.1,-2479.97,423.16,3298.18,-457.18,4137.58,-1678.12,4680.41,20301.6,8818.03,4163.68,9042.0,8849.01,-1009.0,296.79,24129.33,-1228.27,-4642.41,-3736.05,753.39,11839.85,535.37
18.212,-9863.02,-2489.13,402.78,3284.63,-486.91,4102.48,-1709.68,4670.26,20289.17,8803.86,4155.5,9029.93,8841.55,-1012.27,280.87,24139.79,-1310.97,-4677.42,-3735.96,733.09,11847.86,540.33
18.214,-9865.84,-2492.4,386.64,3278.24,-508.73,4074.63,-1732.62,4663.96,20283.18,8797.96,4147.68,9018.93,8837.25,-1013.29,267.37,24152.36,-1379.01,-4706.12,-3734.8,704.04,11846.16,536.26
18.216,-9863.91,-2491.06,381.72,3278.82,-512.35,4069.27,-1736.33,4667.98,20288.5,8802.92,4147.72,9017.95,8839.76,-1009.72,265.05,24159.78,-1390.77,-4712.37,-3733.01,687.72,11831.27,519.54
18.218,-9859.44,-2483.23,390.17,3286.96,-500.41,4081.16,-1721.89,4673.93,20295.92,8812.04,4149.6,9022.37,8844.32,-1008.06,268.13,24159.69,-1371.46,-4705.09,-3731.98,693.66,11833.37,510.47
18.220,-9851.84,-2470.36,409.62,3300.19,-478.86,4106.51,-1697.66,4681.66,20305.17,8824.65,4155.55,9032.12,8851.16,-1006.54,277.3,24155.89,-1336.41,-4688.41,-3733.68,717.0,11838.96,504.03
18.222,-9840.76,-2455.61,438.9,3319.59,-440.6,4149.74,-1660.29,4698.96,20322.7,8841.1,4170.57,9049.91,8862.29,-998.9,300.01,24147.62,-1252.99,-4646.3,-3732.79,749.77,11842.49,515.12
18.224,-9842.59,-2458.47,449.45,3322.86,-423.79,4175.71,-1641.56,4705.0,20329.63,8844.94,4181.52,9063.81,8866.13,-994.03,319.59,24136.35,-1177.22,-4611.25,-3732.92,775.47,11837.53,525.36
18.226,-9851.13,-2471.03,437.07,3310.43,-440.15,4160.78,-1657.2,4695.92,20320.82,8832.02,4181.12,9062.34,8860.46,-994.3,319.09,24133.45,-1185.36,-4615.9,-3733.37,764.3,11831.27,524.51
18.228,-9854.57,-2476.48,415.56,3297.91,-474.35,4122.2,-1692.21,4680.05,20303.12,8817.67,4170.43,9047.67,8853.26,-1002.12,300.05,24145.2,-1281.83,-4656.49,-3734.93,736.98,11838.24,525.67
18.230,-9855.6,-2480.78,399.2,3290.04,-496.92,4089.7,-1717.06,4671.96,20292.17,8809.0,4159.93,9031.27,8847.0,-1006.68,281.14,24154.14,-1355.28,-4688.9,-3736.94,709.13,11844.06,525.98
18.232,-9856.9,-2483.64,386.64,3284.86,-509.89,4070.61,-1730.87,4668.43,20287.47,8805.07,4152.91,9020.94,8842.62,-1006.54,269.87,24159.73,-1386.66,-4706.74,-3737.61,702.25,11850.36,521.51
18.234,-9852.74,-2476.8,385.66,3287.9,-511.01,4067.53,-1730.52,4667.22,20286.18,8809.72,4148.44,9018.17,8844.32,-1008.33,265.58,24163.26,-1398.82,-4713.71,-3737.7,698.13,11844.68,504.17
18.236,-9841.56,-2461.64,413.33,3308.01,-472.87,4104.85,-1692.88,4686.18,20304.15,8829.74,4159.35,9031.04,8855.98,-997.6,284.72,24160.72,-1318.8,-4675.9,-3730.15,733.54,11853.53,508.64
18.238,-9836.91,-2454.04,432.55,3317.71,-450.79,4131.68,-1671.33,4691.23,20308.53,8836.49,4165.16,9039.0,8857.64,-998.5,293.61,24148.78,-1273.2,-4659.76,-3735.07,751.51,11847.01,505.95
18.240,-9838.48,-2452.48,448.55,3324.91,-425.22,4164.26,-1646.7,4700.21,20318.67,8843.69,4175.44,9053.75,8863.27,-995.19,313.19,24137.25,-1187.28,-4616.8,-3734.44,775.34,11839.54,513.96
18.242,-9848.45,-2465.35,439.88,3313.47,-436.04,4158.45,-1654.79,4694.31,20312.68,8832.47,4177.54,9055.76,8858.62,-996.4,316.63,24130.14,-1172.89,-4613.89,-3736.09,774.76,11829.62,513.11
18.244,-9856.45,-2478.76,416.14,3292.9,-470.01,4118.31,-1693.86,4676.07,20290.29,8810.3,4163.73,9036.36,8842.57,-1011.24,291.2,24128.35,-1266.05,-4657.92,-3749.73,733.49,11815.04,496.48
18.246,-9858.86,-2487.35,400.19,3281.59,-493.12,4086.26,-1723.23,4668.07,20278.93,8796.17,4153.89,9019.51,8831.31,-1016.11,269.83,24133.45,-1342.76,-4694.72,-3754.96,699.74,11819.24,492.41
18.248,-9860.65,-2493.16,385.79,3272.25,-511.63,4061.04,-1746.65,4662.98,20271.38,8789.29,4145.04,9007.48,8825.63,-1017.72,254.09,24142.39,-1408.52,-4722.79,-3755.45,684.28,11838.6,496.34
18.250,-9859.67,-2493.56,382.84,3271.76,-512.57,4057.56,-1750.45,4665.03,20273.97,8791.84,4145.31,9007.48,8826.66,-1012.89,254.09,24147.66,-1411.11,-4724.58,-3751.25,692.19,11848.35,500.68
18.252,-9848.8,-2478.45,398.31,3284.99,-496.07,4075.13,-1731.9,4672.81,20283.05,8804.26,4149.02,9015.49,8835.11,-1008.69,263.12,24153.43,-1387.64,-4710.5,-3743.74,710.83,11853.4,507.52
18.254,-9838.52,-2464.06,428.62,3306.18,-454.23,4119.34,-1689.03,4691.85,20302.58,8821.47,4160.82,9030.73,8845.75,-1000.29,284.94,24145.78,-1285.63,-4665.75,-3736.59,737.21,11846.74,515.57
18.256,-9831.68,-2455.38,448.64,3317.4,-429.06,4152.78,-1661.85,4699.01,20312.33,8829.97,4170.3,9044.99,8851.42,-999.39,301.48,24136.31,-1217.28,-4636.74,-3735.47,753.61,11828.27,514.85
18.258,-9834.81,-2458.07,453.61,3319.5,-419.72,4166.77,-1650.54,4702.72,20317.65,8831.49,4178.35,9055.9,8854.38,-998.05,316.23,24130.32,-1163.5,-4609.69,-3731.67,762.46,11822.87,521.56
18.260,-9846.61,-2472.06,434.88,3304.3,-445.34,4140.12,-1674.64,4688.81,20302.49,8815.13,4171.19,9045.53,8843.38,-1004.89,304.25,24128.31,-1212.18,-4633.83,-3736.94,748.25,11829.39,521.15
18.262,-9854.35,-2483.01,407.96,3287.49,-483.02,4097.75,-1711.47,4670.31,20281.93,8796.57,4154.92,9024.2,8830.1,-1016.96,278.37,24133.09,-1313.03,-4680.63,-3744.32,713.29,11828.68,511.5
18.264,-9855.87,-2486.68,395.4,3281.91,-500.54,4073.43,-1731.05,4665.66,20276.7,8789.64,4147.5,9010.93,8825.05,-1017.54,264.56,24142.03,-1366.99,-4705.0,-3742.67,691.38,11836.14,510.69
18.266,-9857.39,-2488.02,382.66,3276.72,-518.38,4055.37,-1748.44,4658.86,20271.78,8787.32,4140.62,9003.64,8822.19,-1020.89,253.38,24150.21,-1416.39,-4728.78,-3743.2,680.66,11827.34,505.55
18.268,-9847.91,-2473.85,394.24,3289.24,-501.89,4070.79,-1732.3,4667.45,20281.93,8802.74,4143.39,9009.94,8831.71,-1014.99,260.44,24157.9,-1394.57,-4713.36,-3733.59,692.81,11832.16,520.35
18.270,-9840.98,-2460.93,418.78,3305.55,-468.09,4106.95,-1696.81,4682.06,20295.88,8817.81,4153.49,9021.57,8840.79,-1007.17,276.98,24152.76,-1313.7,-4679.83,-3725.45,720.71,11847.36,540.38
18.272,-9832.85,-2449.89,442.79,3320.89,-437.29,4143.43,-1665.03,4695.34,20307.81,8829.52,4166.54,9036.59,8848.3,-1002.34,293.88,24143.86,-1240.57,-4648.72,-3722.95,750.84,11847.72,543.42
18.274,-9832.62,-2450.11,452.31,3323.93,-423.34,4163.86,-1651.7,4703.39,20314.11,8834.66,4179.82,9051.7,8854.2,-997.33,311.76,24137.83,-1188.62,-4619.7,-3724.43,774.76,11837.57,534.79
18.276,-9843.22,-2465.35,441.4,3311.28,-434.56,4151.12,-1665.52,4699.99,20305.71,8820.8,4181.52,9048.7,8845.7,-996.98,310.42,24127.9,-1183.12,-4620.73,-3731.98,767.29,11832.79,521.38
18.278,-9850.46,-2478.76,421.38,3294.56,-463.53,4115.18,-1698.06,4687.43,20289.3,8802.83,4174.19,9034.04,8833.81,-999.57,293.08,24129.16,-1253.89,-4654.44,-3740.25,744.13,11841.02,512.03
18.280,-9853.77,-2486.68,400.01,3281.37,-494.51,4076.82,-1732.48,4676.48,20275.36,8789.11,4165.38,9018.3,8825.54,-1002.21,271.93,24141.09,-1349.33,-4698.83,-3743.29,712.71,11844.9,505.42
18.282,-9852.02,-2484.22,390.62,3279.81,-505.78,4060.46,-1746.7,4678.04,20274.95,8791.21,4162.61,9013.34,8826.97,-998.05,264.69,24153.7,-1393.72,-4714.61,-3741.77,699.43,11841.55,500.95
18.284,-9847.33,-2477.56,394.73,3285.13,-499.7,4064.84,-1738.79,4682.65,20280.01,8800.24,4162.57,9014.64,8831.04,-994.25,266.43,24156.33,-1381.2,-4710.81,-3740.79,700.19,11838.96,503.32
18.286,-9838.52,-2465.31,415.88,3301.26,-469.21,4096.31,-1707.18,4695.21,20293.19,8813.61,4168.78,9023.13,8836.9,-989.74,277.56,24148.56,-1311.69,-4684.17,-3739.04,716.46,11839.99,507.88
18.288,-9832.49,-2454.45,439.97,3316.73,-438.63,4134.09,-1672.89,4704.6,20306.25,8826.53,4175.8,9035.74,8842.84,-988.17,291.38,24138.32,-1240.66,-4653.72,-3737.17,748.02,11843.88,514.45
18.290,-9834.5,-2453.06,451.86,3320.49,-423.39,4160.06,-1653.58,4704.86,20310.99,8830.5,4179.73,9046.15,8845.48,-993.71,304.03,24124.51,-1189.38,-4629.54,-3743.29,767.47,11835.07,512.39
18.292,-9834.81,-2455.07,452.71,3321.07,-423.07,4166.05,-1650.77,4706.25,20316.04,8831.76,4188.81,9057.96,8851.42,-989.02,318.11,24125.71,-1168.06,-4612.01,-3740.3,773.1,11833.24,519.05
18.294,-9834.45,-2459.5,440.24,3312.84,-446.5,4142.0,-1674.19,4698.56,20308.84,8821.92,4187.15,9054.24,8848.79,-987.1,311.54,24138.01,-1230.33,-4635.62,-3736.36,750.48,11833.15,521.6
18.296,-9834.72,-2464.68,424.15,3303.32,-470.91,4110.22,-1702.44,4690.69,20299.81,8810.12,4178.97,9041.91,8842.62,-987.95,295.45,24148.82,-1309.01,-4667.76,-3736.72,720.22,11829.48,521.51
18.298,-9836.24,-2469.42,412.12,3296.84,-484.54,4090.82,-1720.68,4687.25,20297.13,8803.32,4172.98,9031.94,8836.85,-987.32,283.55,24155.26,-1349.78,-4690.25,-3737.48,704.8,11835.61,523.92
18.300,-9833.74,-2469.29,404.34,3293.98,-495.99,4077.85,-1734.09,4683.45,20292.84,8802.12,4166.19,9025.55,8833.1,-991.66,273.09,24160.18,-1391.44,-4709.2,-3740.97,698.18,11836.55,515.12
18.302,-9826.68,-2459.54,419.23,3306.49,-473.68,4098.68,-1713.04,4692.7,20300.57,8813.47,4168.24,9028.81,8837.84,-989.91,278.77,24156.65,-1355.05,-4691.94,-3741.46,710.87,11833.46,508.77
18.304,-9816.93,-2443.36,446.19,3325.94,-437.69,4138.11,-1675.26,4708.57,20317.2,8830.41,4180.94,9044.54,8849.46,-980.66,299.47,24152.58,-1270.2,-4654.21,-3732.92,745.79,11844.01,518.38
18.306,-9808.48,-2429.72,476.23,3346.91,-395.49,4186.84,-1631.1,4727.13,20337.27,8848.74,4197.39,9064.97,8862.2,-970.92,327.5,24143.46,-1155.94,-4602.09,-3726.75,787.99,11849.55,529.16
18.308,-9816.04,-2436.3,472.11,3340.96,-400.86,4191.27,-1629.71,4721.45,20332.89,8844.32,4199.62,9070.96,8862.82,-975.56,333.09,24134.65,-1135.47,-4595.61,-3731.94,790.49,11838.65,521.91
18.310,-9827.79,-2451.49,448.02,3320.62,-435.32,4154.61,-1664.27,4701.87,20310.58,8825.09,4187.33,9055.41,8850.31,-989.33,312.12,24133.0,-1216.74,-4632.58,-3743.2,757.63,11828.81,506.13
18.312,-9833.83,-2459.0,429.51,3308.91,-462.14,4120.72,-1692.7,4692.21,20298.56,8815.13,4178.88,9041.64,8843.87,-994.74,294.37,24141.85,-1300.29,-4667.4,-3747.0,725.18,11833.06,503.05
18.314,-9835.39,-2461.64,416.14,3304.44,-480.88,4096.09,-1710.62,4689.13,20294.76,8813.25,4171.77,9031.8,8843.87,-996.89,280.25,24155.49,-1370.88,-4695.7,-3745.62,701.0,11848.66,507.43
18.316,-9838.39,-2465.71,405.73,3299.48,-490.04,4083.62,-1720.59,4688.9,20294.98,8814.59,4167.8,9027.29,8844.05,-996.31,273.94,24162.15,-1394.48,-4707.41,-3744.19,694.87,11848.48,504.84
18.318,-9834.37,-2459.09,415.25,3307.52,-474.21,4097.21,-1705.26,4696.68,20303.12,8823.75,4170.34,9031.18,8848.16,-990.5,280.47,24161.7,-1354.16,-4689.93,-3740.65,708.6,11852.41,509.08
18.320,-9820.55,-2440.68,439.93,3327.33,-444.22,4131.76,-1672.0,4709.91,20318.59,8840.65,4181.61,9046.15,8860.59,-982.54,296.79,24160.36,-1296.45,-4664.0,-3734.13,728.58,11852.82,515.3
18.322,-9811.3,-2426.19,465.45,3344.27,-413.1,4168.56,-1638.34,4720.87,20332.13,8856.92,4192.78,9063.1,8872.35,-977.49,316.32,24156.33,-1225.99,-4628.73,-3728.45,753.66,11850.13,519.5
18.324,-9815.81,-2428.56,470.5,3344.67,-405.55,4186.97,-1626.89,4720.38,20335.17,8858.98,4198.02,9074.54,8874.94,-978.43,330.58,24147.98,-1175.97,-4604.55,-3728.76,772.83,11838.69,518.74
18.326,-9825.92,-2440.54,456.91,3333.99,-422.54,4174.01,-1641.02,4711.79,20328.29,8847.36,4195.33,9070.47,8867.52,-982.18,328.03,24142.3,-1184.51,-4609.15,-3734.98,764.47,11824.56,514.98
18.328,-9831.82,-2450.15,439.35,3321.29,-448.47,4143.97,-1668.92,4701.51,20318.05,8833.77,4187.96,9058.98,8859.87,-985.94,313.06,24148.06,-1252.23,-4639.86,-3738.15,741.9,11827.51,513.46
18.330,-9837.72,-2459.63,420.26,3308.64,-475.02,4110.66,-1698.42,4691.81,20307.86,8821.29,4177.72,9043.92,8851.78,-989.06,294.28,24157.5,-1329.88,-4675.58,-3739.98,718.43,11843.21,510.65
18.332,-9837.41,-2461.42,411.9,3306.67,-484.14,4097.21,-1708.88,4691.99,20309.24,8822.05,4173.96,9038.91,8851.56,-987.68,286.24,24165.86,-1360.82,-4691.41,-3738.82,700.01,11839.85,503.18
18.334,-9833.69,-2455.92,411.05,3309.13,-486.69,4094.75,-1710.85,4690.96,20308.93,8826.97,4170.61,9037.7,8854.78,-988.89,282.48,24171.89,-1380.8,-4697.76,-3737.21,694.56,11836.63,502.82
18.336,-9826.81,-2444.74,425.31,3318.97,-465.68,4115.81,-1689.66,4695.7,20314.79,8835.56,4170.48,9041.41,8858.31,-990.0,287.71,24165.32,-1340.26,-4681.75,-3738.37,709.89,11837.31,507.52
18.338,-9822.07,-2436.52,448.73,3331.8,-432.19,4151.48,-1656.04,4706.16,20325.34,8845.61,4178.61,9052.05,8863.0,-986.43,304.48,24152.45,-1249.28,-4644.2,-3737.3,744.72,11838.29,515.48
18.340,-9823.86,-2434.78,461.52,3336.49,-414.13,4178.52,-1636.19,4710.14,20330.97,8850.62,4186.79,9065.15,8867.03,-985.85,320.88,24143.06,-1182.45,-4615.01,-3735.47,772.61,11837.84,523.03
18.342,-9828.6,-2440.18,459.86,3332.73,-415.61,4180.63,-1636.95,4711.93,20332.17,8849.23,4195.29,9073.47,8869.8,-980.39,332.33,24143.46,-1158.36,-4598.6,-3729.12,778.69,11832.39,529.47
18.344,-9843.35,-2458.2,435.59,3311.9,-447.97,4143.12,-1671.06,4694.89,20311.75,8827.96,4186.08,9057.06,8856.39,-987.72,315.34,24142.21,-1227.07,-4632.4,-3736.27,749.19,11819.65,521.06
18.346,-9848.31,-2466.02,415.12,3299.16,-475.24,4107.0,-1701.28,4683.54,20297.08,8813.47,4175.4,9038.73,8846.19,-992.69,295.09,24148.56,-1304.4,-4666.64,-3739.45,724.24,11832.61,523.57
18.348,-9843.4,-2463.25,403.4,3294.87,-492.68,4084.51,-1721.31,4679.96,20290.96,8807.21,4167.97,9025.99,8840.2,-994.7,278.1,24155.53,-1363.72,-4697.04,-3741.15,707.08,11856.26,527.64
18.350,-9841.74,-2461.11,400.68,3296.84,-494.29,4081.38,-1723.01,4682.65,20292.84,8811.33,4165.16,9022.82,8840.2,-993.98,273.41,24157.63,-1371.82,-4700.97,-3740.3,705.2,11864.04,525.89
18.352,-9833.92,-2453.1,414.45,3308.77,-474.48,4101.9,-1702.26,4691.5,20301.15,8820.8,4170.3,9028.09,8843.47,-988.8,280.42,24152.58,-1330.47,-4686.62,-3739.27,712.57,11850.49,518.16
18.354,-9817.82,-2435.54,439.3,3325.89,-447.88,4131.76,-1676.87,4701.06,20311.16,8833.14,4179.33,9039.09,8850.13,-985.09,292.32,24148.56,-1290.41,-4668.43,-3739.31,728.89,11831.85,507.56
18.356,-9804.19,-2416.72,471.26,3348.69,-406.04,4177.68,-1636.42,4719.84,20330.74,8852.68,4195.06,9058.67,8863.18,-977.31,316.77,24141.9,-1198.99,-4620.6,-3735.65,761.93,11832.07,514.49
18.358,-9811.92,-2428.11,470.33,3342.44,-404.83,4186.66,-1632.3,4717.56,20329.98,8845.88,4197.61,9064.26,8858.58,-980.53,325.35,24128.17,-1151.11,-4605.53,-3740.48,765.95,11823.13,512.75
18.360,-9812.24,-2436.52,459.06,3330.72,-421.51,4163.73,-1654.39,4709.42,20318.54,8831.0,4193.19,9056.44,8848.47,-984.91,316.37,24126.79,-1189.56,-4621.36,-3744.41,754.55,11825.41,512.03
18.362,-9810.27,-2440.77,444.31,3321.07,-445.96,4131.9,-1683.53,4698.52,20305.22,8815.93,4183.93,9041.68,8838.55,-989.56,297.77,24132.42,-1267.93,-4657.84,-3748.03,727.15,11832.3,510.02
18.364,-9807.54,-2439.74,426.11,3312.26,-476.05,4096.67,-1715.76,4685.33,20291.41,8804.4,4171.1,9025.23,8831.08,-995.73,275.42,24144.49,-1370.21,-4703.75,-3750.8,696.75,11839.76,505.06
18.366,-9800.17,-2431.69,426.29,3319.14,-472.78,4095.6,-1713.98,4692.93,20300.44,8815.08,4171.73,9027.29,8838.15,-989.69,278.01,24157.81,-1377.09,-4698.29,-3743.87,705.42,11857.02,513.6
18.368,-9789.66,-2418.95,441.58,3334.43,-452.67,4116.65,-1692.92,4704.06,20315.01,8830.68,4178.7,9037.17,8848.79,-981.47,288.96,24162.46,-1341.95,-4682.87,-3737.84,717.4,11859.75,518.2
18.370,-9780.27,-2399.64,461.38,3350.84,-429.11,4145.4,-1665.43,4709.56,20324.71,8841.95,4181.3,9045.13,8854.15,-982.67,297.19,24155.49,-1295.6,-4664.76,-3739.54,726.21,11842.85,511.05
18.372,-9769.55,-2381.18,485.08,3368.54,-400.99,4180.27,-1633.82,4717.07,20334.01,8853.79,4186.62,9056.52,8860.46,-983.3,311.54,24145.29,-1229.17,-4633.16,-3740.88,749.1,11831.63,509.44
18.374,-9765.25,-2379.52,499.07,3376.5,-379.67,4209.5,-1609.86,4725.78,20344.33,8859.47,4198.24,9072.75,8866.89,-977.75,333.18,24134.7,-1143.34,-4595.88,-3737.88,773.86,11825.68,516.5
18.376,-9764.45,-2384.08,487.89,3367.11,-398.93,4191.13,-1629.22,4718.81,20335.57,8848.88,4199.22,9073.24,8864.08,-978.51,330.49,24137.83,-1184.11,-4608.89,-3739.4,765.14,11820.63,516.24
18.378,-9762.53,-2385.2,478.01,3361.88,-415.61,4167.66,-1648.66,4716.4,20329.45,8840.65,4197.34,9064.35,8859.56,-977.31,321.02,24143.42,-1232.3,-4628.33,-3742.22,742.79,11825.01,518.38
18.380,-9763.64,-2390.34,460.36,3352.0,-439.93,4134.31,-1674.77,4707.46,20317.69,8829.07,4188.18,9047.94,8851.2,-979.36,302.24,24150.75,-1303.2,-4663.96,-3746.55,714.05,11830.38,513.46
18.382,-9761.19,-2388.46,448.64,3348.47,-456.38,4113.79,-1692.07,4702.49,20313.89,8828.76,4182.68,9041.41,8851.16,-978.78,291.56,24163.17,-1357.73,-4687.65,-3745.44,699.97,11834.35,508.68
