Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2
1884580,9337.53,6772.94,9211.65,2551.94,24343.2,3161.3,11469.71,1099.08,11247.44,9544.02,10625.84,8688.61,-2954.41,19141.41,-2195.48,3053.65,2235.04,7527.67,7327.97,7689.8,5883.52,5785.7,423.52,21268.09,10762.72,4056.22,4552.74,2500.85,6002.16,5907.61,10735.45,6508.16
1884581,9348.44,6789.66,9223.05,2564.33,24358.31,3171.18,11482.54,1112.71,11259.65,9561.76,10636.57,8700.1,-2939.88,19164.07,-2154.75,3066.35,2246.57,7544.43,7353.86,7690.52,5893.84,5794.78,442.25,21290.84,10773.0,4063.28,4561.81,2517.92,6010.29,5901.71,10742.92,6524.52
1884582,9356.35,6796.18,9231.67,2568.57,24362.33,3174.8,11490.54,1119.73,11256.47,9566.59,10638.94,8701.27,-2936.39,19158.84,-2167.4,3067.69,2246.4,7544.74,7370.22,7695.21,5895.85,5794.6,445.07,21304.03,10793.12,4072.35,4572.76,2528.47,5992.77,5934.79,10794.51,6589.74
1884583,9351.21,6784.6,9223.94,2554.04,24356.74,3167.06,11479.86,1105.25,11235.28,9561.05,10631.34,8692.28,-2947.7,19140.69,-2180.82,3061.92,2238.39,7539.6,7364.63,7722.57,5894.38,5786.82,442.83,21329.06,10807.47,4072.89,4561.45,2521.05,5991.25,5910.83,10785.97,6598.99
1884584,9357.38,6779.69,9227.07,2548.72,24371.0,3173.01,11477.75,1094.61,11225.14,9571.2,10639.03,8693.53,-2954.27,19128.09,-2162.58,3073.1,2239.56,7535.8,7305.98,7757.62,5909.49,5788.43,430.9,21302.96,10845.65,4089.39,4555.69,2497.45,5975.87,5858.71,10748.51,6553.8
1884585,9361.98,6774.63,9227.87,2542.69,24379.18,3175.96,11472.39,1081.47,11213.51,9575.67,10641.49,8687.94,-2970.64,19110.61,-2139.06,3076.54,2233.57,7516.04,7316.31,7763.39,5909.71,5783.65,410.15,21240.06,10849.31,4085.5,4548.85,2482.92,5955.04,5843.95,10738.36,6541.91
1884586,9378.39,6791.94,9239.72,2557.89,24393.4,3187.27,11481.82,1092.24,11231.53,9579.69,10648.73,8699.43,-2963.04,19133.27,-2148.63,3080.25,2243.94,7523.33,7399.01,7743.76,5905.87,5790.8,421.2,21310.87,10788.2,4063.5,4546.26,2492.8,5976.77,5889.51,10714.35,6492.56
1884587,9378.7,6795.11,9238.56,2560.03,24387.05,3181.68,11481.78,1097.29,11238.9,9563.69,10639.12,8697.29,-2957.72,19142.66,-2189.26,3063.4,2241.57,7527.04,7382.69,7665.26,5888.75,5788.3,423.97,21287.26,10760.85,4055.5,4545.18,2497.09,5981.64,5914.67,10718.24,6462.6
1884588,9373.2,6790.19,9234.0,2555.56,24386.16,3175.42,11476.1,1094.03,11235.73,9564.22,10633.35,8691.43,-2959.91,19143.55,-2194.09,3058.34,2235.84,7523.78,7340.09,7640.85,5886.82,5782.22,417.35,21261.52,10782.88,4054.65,4534.68,2488.6,5969.44,5892.81,10721.68,6464.62
1884589,9379.19,6796.9,9241.46,2562.72,24398.14,3182.93,11485.44,1105.56,11240.92,9579.11,10643.1,8698.9,-2943.72,19152.05,-2162.35,3072.2,2245.28,7543.18,7300.48,7662.76,5899.79,5791.78,436.93,21289.1,10765.94,4068.11,4547.24,2510.77,5999.74,5889.91,10748.91,6496.94
1884590,9380.98,6799.58,9243.12,2562.58,24403.81,3183.02,11486.03,1104.67,11236.8,9585.32,10644.97,8699.03,-2943.01,19135.69,-2142.77,3075.24,2246.31,7545.59,7304.24,7668.66,5898.49,5792.01,444.13,21280.07,10758.25,4058.76,4548.27,2522.35,5993.53,5915.79,10772.47,6516.16
1884591,9380.49,6793.77,9242.89,2559.1,24402.87,3182.13,11483.7,1101.09,11229.92,9589.48,10643.19,8695.05,-2946.36,19127.68,-2168.3,3071.89,2242.1,7541.52,7327.57,7685.02,5897.19,5789.82,439.61,21283.24,10787.13,4069.94,4555.46,2517.66,5993.98,5968.36,10819.9,6545.4
1884592,9378.97,6779.06,9239.05,2549.57,24395.41,3178.15,11477.13,1092.78,11220.22,9577.54,10634.78,8686.96,-2957.85,19121.65,-2221.36,3057.94,2232.85,7526.91,7361.5,7701.79,5888.7,5782.89,425.89,21286.15,10787.0,4072.76,4554.03,2506.66,5968.09,6005.29,10869.92,6621.21
1884593,9377.85,6764.35,9233.15,2537.28,24400.42,3172.2,11462.42,1073.73,11207.34,9575.35,10626.15,8676.41,-2975.24,19119.64,-2213.9,3045.96,2220.15,7513.58,7364.86,7691.24,5869.48,5765.95,415.03,21296.88,10757.94,4038.47,4521.44,2492.35,5986.6,5897.02,10781.32,6543.12
1884594,9373.79,6758.81,9225.19,2526.55,24407.57,3167.42,11451.02,1057.28,11193.66,9583.58,10623.07,8668.36,-2988.56,19111.1,-2166.29,3046.81,2212.2,7504.15,7340.94,7694.19,5864.47,5755.84,405.86,21302.24,10761.6,4019.02,4499.76,2478.32,5983.61,5799.34,10685.65,6436.72
1884595,9366.77,6754.61,9217.05,2518.28,24407.08,3160.72,11442.84,1047.81,11182.71,9578.08,10617.48,8657.1,-2998.89,19099.48,-2172.86,3042.92,2201.78,7487.39,7315.37,7702.81,5864.83,5748.24,378.59,21261.02,10807.56,4026.31,4502.13,2448.37,5948.87,5822.67,10689.9,6413.97
1884596,9373.83,6762.21,9225.55,2524.5,24414.99,3167.82,11451.16,1056.66,11186.47,9584.52,10624.45,8665.95,-2987.18,19112.26,-2163.38,3050.97,2211.97,7499.64,7294.63,7704.11,5873.32,5757.85,389.37,21248.6,10799.38,4035.21,4511.21,2458.42,5977.71,5841.32,10701.7,6436.1
1884597,9381.65,6771.95,9234.76,2534.73,24424.06,3174.31,11462.24,1068.77,11195.36,9590.42,10631.43,8676.19,-2971.22,19122.32,-2174.24,3056.51,2224.31,7516.27,7309.65,7706.35,5880.03,5769.66,410.11,21287.18,10773.0,4043.34,4526.36,2483.86,5980.43,5863.71,10725.31,6459.79
1884598,9377.72,6766.86,9229.3,2528.65,24422.81,3165.32,11454.55,1062.29,11188.34,9583.58,10622.67,8665.06,-2977.61,19106.49,-2188.28,3047.57,2214.88,7507.55,7360.03,7700.4,5873.1,5759.78,403.18,21338.05,10729.91,4037.8,4520.37,2477.87,5944.31,5836.17,10731.21,6468.91
1884599,9379.1,6763.55,9229.84,2525.3,24423.75,3163.93,11451.74,1058.71,11182.4,9583.76,10622.31,8660.9,-2982.48,19094.51,-2182.42,3048.87,2210.14,7497.58,7343.26,7729.86,5876.45,5755.98,392.54,21268.27,10761.6,4043.92,4520.91,2471.66,5934.16,5836.76,10753.25,6498.81
1884600,9384.29,6761.54,9235.47,2522.22,24431.26,3169.7,11454.82,1053.3,11172.34,9586.39,10628.93,8663.98,-2992.5,19083.74,-2168.07,3054.72,2212.78,7490.92,7295.79,7716.18,5877.57,5760.0,391.74,21225.48,10796.25,4050.14,4528.15,2471.92,5961.97,5901.08,10792.09,6554.6
1884601,9381.25,6751.93,9234.22,2516.27,24432.42,3173.55,11453.88,1042.98,11162.24,9587.87,10633.8,8668.63,-2998.08,19064.34,-2163.74,3061.79,2218.9,7493.38,7300.04,7693.78,5886.29,5766.79,398.71,21241.53,10812.52,4057.87,4526.68,2474.38,5974.98,5878.87,10771.31,6504.76
1884602,9379.95,6745.58,9232.79,2514.75,24430.28,3173.86,11453.93,1042.22,11160.14,9591.54,10632.77,8668.95,-2995.76,19047.17,-2180.28,3058.34,2217.74,7494.63,7293.96,7652.3,5881.06,5765.9,402.55,21248.55,10753.78,4044.86,4520.95,2483.23,5976.41,5858.53,10745.33,6459.07
1884603,9393.9,6761.76,9243.47,2528.47,24443.38,3185.48,11463.67,1055.45,11179.49,9611.65,10645.06,8677.75,-2984.36,19088.39,-2163.78,3071.53,2224.98,7504.06,7303.03,7655.07,5893.22,5771.4,408.86,21280.47,10776.85,4046.38,4518.9,2482.12,5962.1,5853.74,10723.79,6427.65
1884604,9403.83,6775.17,9253.62,2540.54,24451.96,3195.54,11473.33,1066.27,11193.08,9619.56,10654.05,8684.9,-2974.17,19133.5,-2144.92,3079.13,2231.69,7519.75,7290.2,7707.02,5897.64,5776.09,413.78,21316.9,10788.11,4049.73,4523.46,2475.37,5938.01,5845.16,10719.4,6409.72
1884605,9384.29,6757.65,9240.35,2523.74,24444.36,3183.11,11461.8,1049.32,11164.83,9605.08,10641.26,8674.62,-2984.76,19103.95,-2159.98,3065.72,2223.91,7515.24,7201.02,7692.04,5884.5,5768.58,410.78,21239.43,10775.55,4038.24,4520.91,2480.51,5949.72,5828.66,10703.04,6377.89
1884606,9379.86,6753.49,9244.06,2519.62,24460.14,3190.85,11467.34,1049.77,11155.04,9627.03,10652.66,8673.33,-2987.18,19087.41,-2148.81,3079.18,2223.82,7506.16,7221.63,7718.64,5897.11,5770.24,402.6,21210.37,10792.76,4058.0,4539.64,2481.67,5963.09,5886.78,10761.92,6467.48
1884607,9375.57,6743.12,9244.06,2511.84,24462.37,3192.86,11466.94,1044.54,11146.28,9635.61,10655.84,8672.3,-2996.88,19065.37,-2140.89,3085.75,2223.28,7494.67,7299.54,7749.26,5904.57,5771.94,401.17,21240.91,10788.7,4064.35,4542.55,2482.88,5972.21,5890.18,10786.15,6536.81
1884608,9371.59,6730.15,9239.76,2500.4,24459.87,3189.33,11461.44,1034.17,11136.13,9621.8,10648.77,8670.42,-3004.57,19047.31,-2149.57,3075.78,2222.26,7491.37,7323.06,7751.67,5898.36,5772.96,406.31,21264.42,10815.25,4066.36,4545.72,2492.93,5989.6,5886.51,10772.16,6520.14
1884609,9378.26,6727.61,9244.73,2500.4,24464.7,3196.93,11463.67,1033.28,11140.29,9626.58,10654.9,8672.97,-3001.84,19057.72,-2138.44,3078.46,2223.95,7495.97,7340.8,7744.57,5897.24,5775.06,412.3,21303.09,10824.01,4066.41,4544.91,2497.54,5977.48,5887.72,10763.62,6513.79
1884610,9381.21,6720.45,9246.83,2499.42,24469.62,3205.06,11461.48,1029.39,11139.93,9637.85,10666.12,8672.3,-3004.48,19053.25,-2100.26,3093.79,2220.74,7492.39,7290.11,7795.13,5909.58,5768.76,395.8,21287.85,10865.36,4064.84,4521.49,2463.79,5949.99,5808.68,10711.63,6480.4
1884611,9404.23,6740.57,9268.87,2522.75,24488.21,3232.69,11483.39,1053.26,11154.33,9654.34,10692.85,8697.02,-2979.09,19083.83,-2095.21,3120.04,2245.28,7515.68,7319.44,7803.17,5935.37,5791.65,411.32,21273.14,10881.99,4092.02,4537.72,2475.81,5928.84,5806.76,10697.14,6421.21
1884612,9369.05,6705.79,9234.36,2489.36,24455.98,3200.95,11449.37,1014.23,11109.09,9621.71,10659.73,8662.02,-3019.41,19046.95,-2111.3,3084.67,2211.35,7472.23,7288.59,7754.67,5898.0,5757.85,367.19,21223.2,10873.36,4047.72,4506.87,2434.69,5919.14,5802.74,10679.08,6373.2
1884613,9353.04,6691.13,9223.63,2476.48,24460.45,3194.47,11442.44,1001.58,11105.37,9630.47,10656.15,8655.62,-3029.15,19043.91,-2077.68,3085.35,2206.16,7466.33,7252.52,7755.97,5895.63,5753.92,368.49,21243.54,10851.28,4044.55,4504.01,2441.88,5961.66,5748.06,10668.17,6384.6
1884614,9371.33,6710.04,9248.39,2502.28,24486.96,3218.61,11474.31,1035.65,11134.92,9653.32,10680.02,8685.62,-2988.79,19091.12,-2100.62,3105.73,2237.77,7508.0,7252.6,7751.76,5914.9,5786.91,410.65,21243.95,10770.9,4070.83,4549.21,2490.7,5983.47,5842.34,10744.08,6459.7
1884615,9348.8,6682.86,9229.39,2483.68,24468.32,3197.37,11457.59,1015.75,11109.22,9634.85,10657.22,8669.97,-3005.1,19065.41,-2165.17,3080.61,2224.09,7494.45,7320.2,7738.67,5895.41,5773.63,404.97,21232.73,10781.72,4051.48,4542.68,2489.13,5976.45,5890.98,10771.08,6492.2
1884616,9347.01,6679.64,9226.53,2481.67,24470.2,3193.66,11454.02,1014.46,11104.97,9637.89,10652.53,8664.7,-3006.62,19060.32,-2132.94,3076.18,2219.13,7495.84,7337.27,7720.56,5887.49,5768.27,413.91,21264.96,10748.95,4041.37,4536.29,2507.87,5990.98,5873.77,10766.34,6505.21
1884617,9358.85,6687.78,9235.7,2482.97,24492.01,3207.21,11459.2,1017.94,11109.0,9663.87,10669.11,8671.99,-3002.69,19062.86,-2093.82,3098.0,2229.09,7501.87,7315.86,7699.77,5906.94,5778.73,425.26,21284.81,10797.95,4058.99,4543.98,2517.83,6005.2,5864.11,10767.33,6513.48
1884618,9345.76,6669.58,9223.18,2463.56,24489.82,3199.7,11443.02,998.63,11093.93,9655.95,10663.39,8661.79,-3020.97,19048.07,-2124.76,3091.69,2218.9,7480.91,7291.85,7721.23,5904.84,5768.18,397.68,21256.42,10814.18,4056.98,4526.63,2481.09,5967.51,5841.67,10731.34,6455.05
1884619,9334.27,6654.16,9214.46,2453.91,24495.54,3196.25,11433.68,986.56,11088.61,9652.96,10658.34,8655.62,-3033.31,19045.88,-2098.07,3084.59,2210.32,7463.47,7273.21,7749.08,5892.23,5756.51,367.82,21226.24,10770.14,4038.24,4502.8,2439.83,5943.82,5798.0,10686.37,6391.48
1884620,9341.55,6660.73,9223.18,2466.56,24511.33,3208.73,11447.8,1002.3,11105.24,9678.22,10672.82,8668.86,-3015.12,19073.06,-2078.09,3098.76,2224.58,7482.07,7264.14,7776.89,5904.44,5769.34,376.76,21237.78,10812.7,4048.3,4517.24,2446.13,5960.54,5811.5,10685.97,6389.34
1884621,9334.22,6656.26,9217.32,2464.95,24499.57,3201.35,11446.19,999.75,11105.82,9664.18,10666.52,8669.39,-3013.55,19076.36,-2127.04,3091.29,2226.46,7487.97,7258.37,7752.08,5899.61,5770.55,385.21,21273.27,10786.42,4044.15,4518.99,2457.53,5955.09,5802.87,10660.22,6354.29
1884622,9329.53,6655.32,9219.69,2466.34,24495.9,3204.17,11452.94,1005.56,11104.3,9659.49,10669.29,8675.43,-3005.73,19065.28,-2121.72,3094.51,2234.86,7497.76,7281.04,7737.19,5906.54,5780.61,403.99,21300.14,10792.63,4055.37,4538.97,2486.59,5963.85,5841.76,10701.39,6370.52
1884623,9344.06,6669.09,9238.15,2481.54,24510.07,3223.43,11476.77,1031.89,11111.32,9679.11,10690.3,8694.96,-2975.73,19086.29,-2091.54,3119.19,2255.69,7526.86,7222.92,7761.2,5935.28,5803.23,435.28,21250.52,10857.14,4087.87,4568.12,2525.03,5982.0,5871.09,10792.14,6496.49
1884624,9353.71,6674.72,9247.77,2489.27,24527.02,3232.46,11485.27,1037.12,11115.61,9696.99,10702.51,8703.05,-2970.99,19091.65,-2057.66,3135.37,2262.13,7528.43,7290.38,7815.24,5949.41,5806.13,432.24,21251.1,10905.59,4093.19,4563.87,2519.09,5976.5,5801.89,10768.49,6507.89
1884625,9369.9,6685.67,9262.56,2500.62,24542.66,3246.9,11498.23,1048.79,11129.78,9714.96,10714.26,8714.01,-2964.06,19096.48,-2040.0,3146.63,2272.95,7535.89,7420.91,7840.54,5955.31,5817.76,446.45,21363.84,10883.11,4100.16,4576.3,2532.68,5976.36,5814.0,10806.44,6555.9
1884626,9349.38,6656.08,9240.57,2473.89,24527.73,3228.22,11474.58,1021.16,11106.58,9699.94,10697.01,8697.51,-2986.24,19074.62,-2060.52,3128.26,2258.82,7521.27,7345.68,7814.3,5938.41,5806.45,438.23,21346.68,10878.55,4087.42,4565.21,2527.67,6009.71,5832.15,10784.58,6518.39
1884627,9341.73,6643.97,9233.95,2462.22,24515.17,3225.4,11469.44,1007.57,11087.94,9694.44,10695.94,8692.28,-3000.1,19045.7,-2071.02,3126.92,2255.25,7506.34,7296.82,7787.17,5934.88,5805.37,432.19,21285.3,10831.3,4087.15,4571.51,2533.26,6010.07,5873.32,10797.59,6519.87
1884628,9326.76,6635.25,9220.85,2450.42,24498.14,3213.87,11460.23,999.03,11078.06,9675.76,10685.16,8681.06,-3010.29,19032.91,-2101.69,3114.98,2244.47,7491.46,7285.01,7762.22,5926.3,5794.33,417.4,21230.94,10807.69,4077.23,4555.64,2516.27,6006.27,5870.33,10792.63,6516.38
1884629,9309.77,6623.76,9206.19,2438.75,24493.31,3198.94,11446.24,987.5,11071.89,9658.05,10666.57,8667.29,-3018.78,19027.95,-2108.75,3093.66,2230.17,7481.53,7261.1,7768.84,5902.2,5773.41,393.57,21219.14,10813.73,4043.43,4521.94,2476.08,5987.76,5786.02,10713.24,6412.49
1884630,9313.57,6631.36,9215.13,2451.0,24495.41,3204.03,11457.1,1002.83,11082.08,9663.02,10671.13,8674.76,-2998.71,19042.97,-2100.44,3098.4,2238.17,7505.09,7270.22,7777.56,5906.22,5781.19,418.78,21263.08,10796.74,4047.63,4534.1,2507.55,5997.42,5781.95,10727.45,6405.7
1884631,9315.89,6638.2,9218.57,2456.28,24496.53,3206.8,11464.52,1013.34,11086.82,9670.21,10675.55,8677.75,-2986.73,19058.13,-2088.5,3104.34,2241.75,7514.88,7304.15,7778.45,5913.74,5786.33,427.5,21322.04,10787.98,4061.31,4546.66,2518.28,5996.66,5811.95,10778.1,6459.74
1884632,9318.49,6653.35,9222.69,2457.89,24509.0,3212.53,11468.86,1013.83,11080.39,9682.37,10683.78,8681.91,-2987.58,19050.17,-2066.37,3117.13,2247.56,7509.69,7282.6,7794.01,5929.92,5793.44,424.06,21273.32,10809.57,4083.66,4558.64,2520.47,5994.2,5808.82,10784.18,6475.61
1884633,9331.99,6677.63,9236.68,2464.64,24525.23,3230.41,11480.88,1021.97,11091.65,9715.23,10703.27,8691.03,-2982.89,19070.15,-2023.37,3139.21,2257.93,7519.48,7280.19,7819.67,5950.53,5805.02,436.62,21294.46,10871.44,4105.52,4574.46,2530.17,6005.78,5843.77,10840.64,6551.25
1884634,9343.52,6688.49,9248.26,2470.09,24535.02,3245.61,11489.33,1026.75,11105.82,9736.78,10720.61,8703.37,-2976.45,19086.2,-2012.91,3158.79,2270.67,7532.27,7351.0,7865.98,5970.78,5817.98,452.85,21380.16,10934.03,4120.54,4584.92,2546.85,5967.42,5854.64,10834.47,6534.58
1884635,9327.52,6667.08,9234.36,2451.27,24520.62,3236.67,11476.15,1008.38,11087.4,9721.27,10712.97,8694.52,-2993.97,19062.73,-2016.35,3151.55,2263.47,7518.41,7312.19,7870.85,5968.27,5812.84,444.76,21321.95,10906.76,4118.71,4575.09,2538.76,5963.0,5818.43,10810.69,6512.27
1884636,9300.61,6639.9,9210.13,2428.74,24512.09,3219.37,11455.05,983.43,11064.92,9698.42,10696.02,8678.02,-3017.49,19042.52,-2035.93,3133.09,2248.81,7493.47,7277.82,7819.76,5953.52,5798.71,417.98,21229.96,10894.11,4103.15,4558.24,2513.36,5975.47,5782.35,10761.52,6424.11
1884637,9280.04,6622.78,9188.44,2409.29,24506.54,3201.49,11434.53,959.16,11043.55,9676.56,10679.62,8659.16,-3044.49,19013.29,-2084.7,3116.41,2230.12,7459.89,7273.84,7818.37,5942.3,5779.85,376.76,21213.01,10909.08,4095.2,4539.1,2468.97,5955.53,5745.96,10716.59,6387.59
1884638,9301.05,6657.38,9210.17,2441.97,24525.14,3219.1,11459.65,995.14,11083.74,9690.82,10695.71,8681.42,-3007.29,19052.76,-2086.58,3127.95,2251.98,7492.8,7332.71,7812.02,5943.33,5798.4,406.98,21272.87,10827.9,4086.17,4559.58,2499.91,5953.7,5797.46,10751.1,6398.72
1884639,9316.12,6683.13,9230.15,2468.88,24538.77,3237.56,11485.85,1028.9,11110.2,9714.56,10714.04,8707.7,-2968.62,19069.52,-2067.94,3144.22,2279.16,7531.11,7353.99,7762.89,5957.54,5824.82,449.81,21356.02,10814.36,4100.03,4589.3,2547.56,5990.27,5876.77,10806.08,6436.77
1884640,9294.93,6661.85,9215.36,2450.02,24525.94,3226.74,11474.04,1009.0,11079.58,9703.52,10707.74,8696.84,-2986.73,19025.72,-2029.94,3146.32,2270.22,7513.27,7299.81,7690.25,5960.58,5815.48,435.14,21309.75,10798.93,4098.77,4583.54,2534.82,5996.26,5845.7,10794.1,6460.91
1884641,9267.39,6629.8,9191.84,2422.3,24497.65,3203.99,11453.08,978.29,11045.11,9666.24,10686.28,8676.28,-3018.56,18999.79,-2084.61,3126.07,2251.45,7486.99,7256.23,7743.94,5947.53,5798.49,414.45,21239.12,10816.81,4094.53,4572.09,2519.62,5994.47,5809.04,10779.31,6475.61
1884642,9271.95,6630.24,9194.66,2421.95,24496.39,3206.58,11454.96,977.17,11037.47,9672.4,10684.58,8675.52,-3019.36,19038.23,-2081.08,3117.84,2250.73,7487.43,7235.84,7826.78,5936.8,5798.98,413.6,21222.04,10818.07,4098.15,4577.23,2519.58,5984.95,5863.71,10820.79,6542.94
1884643,9273.52,6626.44,9192.96,2418.32,24494.07,3207.7,11450.17,969.22,11037.69,9664.22,10685.65,8675.25,-3020.03,19054.24,-2063.78,3120.26,2250.64,7489.98,7220.02,7827.72,5939.04,5799.07,410.6,21202.55,10836.48,4095.64,4570.75,2510.64,5999.57,5863.53,10788.29,6501.5
1884644,9275.17,6628.59,9194.57,2421.68,24495.9,3212.8,11451.92,975.34,11048.29,9658.77,10692.9,8678.6,-3009.53,19059.11,-2054.21,3129.51,2254.13,7503.44,7189.08,7817.75,5945.88,5801.17,417.89,21213.28,10845.25,4094.35,4565.88,2513.05,5998.81,5832.37,10740.42,6452.99
1884645,9273.11,6630.69,9195.06,2423.33,24498.54,3215.88,11454.15,979.1,11051.51,9670.04,10695.35,8676.63,-3010.06,19051.33,-2075.63,3129.91,2252.56,7500.31,7251.04,7812.65,5943.24,5800.14,414.36,21230.09,10841.18,4091.62,4566.95,2511.93,5990.4,5816.95,10725.62,6436.1
1884646,9269.27,6631.18,9190.63,2421.72,24484.15,3208.5,11451.42,977.35,11050.52,9684.07,10685.92,8670.38,-3017.57,19046.1,-2057.88,3119.23,2246.31,7488.59,7330.88,7802.37,5933.9,5794.2,413.64,21271.75,10814.67,4082.9,4564.32,2519.4,6000.15,5815.39,10741.4,6447.81
1884647,9279.06,6648.57,9202.57,2435.85,24486.69,3215.43,11466.09,995.9,11062.82,9700.17,10690.35,8681.24,-2998.67,19057.63,-2053.05,3122.72,2257.08,7508.76,7317.25,7793.2,5937.52,5803.76,435.41,21313.55,10818.6,4087.11,4580.45,2540.32,6022.72,5838.41,10773.41,6487.86
1884648,9277.67,6653.85,9203.38,2440.18,24489.6,3213.82,11470.51,1003.77,11068.58,9683.36,10687.62,8685.26,-2986.82,19066.75,-2080.23,3120.53,2261.37,7520.51,7283.14,7812.34,5940.02,5806.27,445.25,21289.9,10832.15,4089.61,4582.82,2552.48,6011.32,5825.31,10768.09,6497.07
1884649,9287.19,6663.41,9216.7,2452.39,24504.4,3225.8,11482.81,1015.35,11080.3,9680.54,10698.93,8696.48,-2977.48,19073.41,-2067.58,3131.66,2270.76,7526.41,7274.78,7808.94,5949.1,5814.63,449.54,21267.73,10826.16,4101.9,4590.69,2554.8,6004.84,5821.29,10773.63,6510.75
1884650,9281.74,6654.02,9212.76,2444.7,24503.14,3225.18,11477.75,1008.82,11076.27,9678.53,10699.91,8688.84,-2986.06,19067.74,-2047.64,3133.98,2262.8,7518.64,7306.38,7820.43,5949.27,5808.41,445.38,21283.51,10879.49,4100.29,4584.83,2551.85,5992.68,5863.98,10781.27,6517.81
1884651,9282.32,6648.21,9212.67,2440.1,24508.11,3229.51,11473.87,1003.06,11078.6,9692.61,10705.14,8688.61,-2991.2,19071.13,-2026.36,3141.36,2262.18,7515.64,7306.2,7823.56,5954.15,5807.25,434.43,21317.71,10882.57,4097.92,4575.31,2525.88,6004.35,5922.9,10754.36,6496.53
1884652,9282.95,6642.27,9214.28,2434.86,24511.64,3236.13,11471.76,993.85,11067.38,9683.63,10710.87,8686.6,-3002.78,19052.94,-2006.56,3146.95,2259.27,7503.44,7310.0,7771.97,5954.55,5805.73,420.75,21284.54,10835.86,4097.12,4574.28,2518.64,6001.04,5949.5,10747.97,6476.82
1884653,9289.12,6645.58,9223.22,2436.47,24529.88,3252.09,11478.65,995.01,11060.85,9693.46,10728.44,8695.37,-2999.38,19053.16,-1982.69,3166.75,2268.08,7510.45,7334.59,7790.07,5970.24,5814.85,429.78,21320.84,10846.54,4100.38,4576.12,2522.39,6017.27,5932.64,10734.25,6456.7
1884654,9285.32,6646.69,9220.81,2436.56,24521.61,3247.26,11478.11,994.56,11062.28,9711.79,10720.48,8695.86,-2996.74,19067.29,-2073.26,3156.29,2270.45,7514.25,7336.65,7822.62,5968.63,5815.66,430.67,21328.3,10871.26,4101.19,4579.74,2524.99,5996.35,5892.99,10702.51,6397.02
1884655,9280.8,6650.58,9215.45,2437.99,24497.47,3234.83,11477.75,1000.42,11063.13,9680.27,10700.94,8689.06,-2992.32,19065.77,-2097.62,3127.5,2264.72,7514.34,7315.1,7813.9,5946.5,5810.34,433.76,21307.43,10837.6,4099.85,4585.86,2534.6,6012.71,5928.93,10757.49,6468.42
1884656,9277.9,6651.66,9213.66,2436.56,24495.28,3231.39,11477.08,998.77,11056.87,9681.84,10700.0,8687.63,-2992.09,19051.87,-2064.72,3130.94,2265.53,7513.67,7287.65,7809.34,5947.49,5809.67,440.02,21289.9,10841.4,4097.92,4584.7,2544.57,6020.93,5938.86,10778.91,6501.9
1884657,9276.11,6650.63,9215.09,2436.47,24500.37,3231.75,11478.07,997.47,11052.98,9702.8,10703.94,8686.6,-2993.61,19048.69,-2048.05,3142.3,2265.48,7509.92,7293.33,7811.31,5958.71,5810.11,432.33,21284.23,10842.56,4114.24,4589.57,2533.61,6003.5,5963.62,10805.91,6537.39
1884658,9264.4,6639.09,9201.86,2421.1,24489.29,3217.04,11463.18,978.83,11038.41,9686.13,10688.07,8668.99,-3016.99,19025.98,-2066.42,3124.1,2246.93,7488.68,7267.18,7795.04,5931.17,5792.28,416.01,21261.43,10820.35,4077.41,4571.33,2522.08,6010.79,5968.54,10817.98,6575.26
1884659,9271.86,6644.77,9209.1,2426.42,24502.16,3225.98,11467.56,982.36,11051.73,9691.54,10697.37,8676.23,-3011.58,19043.6,-2076.48,3132.87,2255.96,7499.28,7261.28,7802.55,5940.6,5799.52,425.31,21300.01,10808.59,4082.14,4573.79,2526.78,6012.08,5961.43,10796.61,6538.06
1884660,9296.9,6664.44,9232.61,2448.81,24532.2,3254.24,11489.51,1007.21,11081.15,9730.07,10728.3,8703.01,-2981.32,19089.28,-2024.22,3168.27,2283.41,7534.42,7288.5,7855.79,5976.9,5826.7,459.69,21360.04,10853.47,4116.88,4589.89,2553.06,6004.66,5934.39,10774.26,6494.25
1884661,9290.64,6656.44,9226.08,2442.78,24523.35,3249.18,11484.46,1002.3,11067.38,9724.62,10723.16,8696.53,-2987.67,19078.42,-2032.58,3163.62,2277.51,7524.09,7311.39,7841.04,5970.78,5820.22,448.78,21319.0,10869.65,4109.01,4585.59,2549.17,6006.72,5936.58,10746.45,6435.65
1884662,9285.76,6652.82,9218.53,2437.19,24501.0,3242.17,11478.2,997.83,11049.85,9709.2,10712.97,8687.77,-2996.03,19071.98,-2043.17,3150.34,2267.85,7508.53,7324.67,7734.42,5952.45,5809.04,427.59,21300.85,10784.18,4085.5,4571.65,2519.18,5991.74,5957.23,10751.77,6464.26
